8	month	time
11109	8	13.716805555555554
11109	9	5.63846600331675
11201	1	113.43519323671498
11201	2	167.22258091286307
11201	3	137.05670269245354
11201	4	73.16775820535983
11201	5	49.78088449762308
11201	6	95.07801384667341
11201	7	78.91653133903134
11201	8	68.65433445190156
11201	9	27.372026898583787
11203	1	150.16754540023894
11203	2	176.2778858303249
11203	3	184.87290492794048
11203	4	149.70121506986027
11203	5	156.4431804949054
11203	6	89.74880122468205
11203	7	107.10484725601513
11203	8	95.71824768288647
11203	9	27.48972239274265
11204	1	133.69903855162076
11204	2	163.0773839506173
11204	3	122.40433298580082
11204	4	77.02523418710919
11204	5	79.51401973569814
11204	6	122.25509624362566
11204	7	168.89170880574454
11204	8	94.65535669191918
11204	9	33.32150245549417
11205	1	131.74194960760016
11205	2	116.44614589457183
11205	3	172.10641330891332
11205	4	154.7845096899225
11205	5	106.8707622676178
11205	6	105.09914742162864
11205	7	118.11102645268944
11205	8	104.70391822318007
11205	9	29.599358216970998
11206	1	151.3824651081647
11206	2	138.8357249720358
11206	3	192.90361012887004
11206	4	106.90312281359321
11206	5	57.829899804496584
11206	6	66.16920935883716
11206	7	96.37113336063337
11206	8	67.13778290553212
11206	9	26.752978428537
11207	1	151.81011909268722
11207	2	158.99098026020638
11207	3	222.52883027383982
11207	4	153.053229857989
11207	5	129.37359556384743
11207	6	108.30834398686648
11207	7	99.54451418595298
11207	8	77.50522075168428
11207	9	24.887503138731955
11208	1	170.9071085325832
11208	2	170.85156425048075
11208	3	199.3745104050539
11208	4	185.28568936314363
11208	5	99.85306935734577
11208	6	99.36473509933775
11208	7	74.53934230863807
11208	8	69.82997884302412
11208	9	21.373300952999784
11209	1	95.34000780084114
11209	2	79.12073422101858
11209	3	165.67017182539684
11209	4	60.573140851449274
11209	5	80.3584557082856
11209	6	92.24109040614854
11209	7	143.78353246124033
11209	8	120.64599709084084
11209	9	34.65890418551033
11210	1	152.3023938204509
11210	2	166.0934377822945
11210	3	231.31746419380107
11210	4	127.72286395814098
11210	5	101.96053780864197
11210	6	142.52081505209344
11210	7	176.87823165954416
11210	8	131.7727665909404
11210	9	32.05582834181891
11211	1	159.77609709480123
11211	2	122.137351836394
11211	3	210.0221463091267
11211	4	87.96772434923528
11211	5	76.35756517792302
11211	6	79.70296984611903
11211	7	103.74191575851928
11211	8	70.67972668162726
11211	9	23.98544172810762
11212	1	118.9756136591769
11212	2	169.12599151896322
11212	3	193.02288154897494
11212	4	178.58104580285615
11212	5	141.4084868064035
11212	6	82.99369723490614
11212	7	127.85505977158716
11212	8	92.12001340482574
11212	9	33.26871003668764
11213	1	122.85515131166622
11213	2	129.71660444444444
11213	3	220.45821812780991
11213	4	145.9325594899507
11213	5	119.58242766726944
11213	6	101.51740697509904
11213	7	92.49282596771667
11213	8	82.81565178208035
11213	9	30.684669176363222
11214	1	97.8878239629185
11214	2	96.590734563056
11214	3	150.17233195687086
11214	4	94.40165821611602
11214	5	96.41076910591727
11214	6	98.19422649034425
11214	7	122.3849808899809
11214	8	105.20340574211093
11214	9	28.32150799477892
11215	1	158.2411383184132
11215	2	166.0230635155907
11215	3	131.88999948702167
11215	4	124.04541076388888
11215	5	92.0349592459246
11215	6	113.79846237970254
11215	7	148.40929292929295
11215	8	97.29466124178347
11215	9	23.605903712007972
11216	1	123.44773114189984
11216	2	115.9387133027523
11216	3	212.6404086560159
11216	4	136.13218268544026
11216	5	108.0539026435856
11216	6	106.0524547833748
11216	7	122.64703370854515
11216	8	83.6467312371327
11216	9	25.97620252961896
11217	1	166.11668845315904
11217	2	184.6877876376989
11217	3	163.6392708333333
11217	4	95.02557447665056
11217	5	81.50536930608769
11217	6	94.63963081761007
11217	7	122.50001931729265
11217	8	83.74562620423893
11217	9	27.33674095607235
11218	1	151.27621824744153
11218	2	159.27975071907957
11218	3	154.64911514532906
11218	4	84.57370804398148
11218	5	97.65695588763238
11218	6	100.30326438492064
11218	7	123.5832001093921
11218	8	105.41842305151916
11218	9	29.884646854409244
11219	1	136.38767926204662
11219	2	162.4935725662589
11219	3	163.39627119160875
11219	4	101.99146342227233
11219	5	95.84346143473572
11219	6	81.13470087034327
11219	7	114.71789024390245
11219	8	106.48884145228973
11219	9	26.32887941919192
11220	1	132.37963037470536
11220	2	120.52373648439914
11220	3	135.01633475672878
11220	4	104.35515570249802
11220	5	81.20528584684902
11220	6	80.79858916900093
11220	7	112.95610817477096
11220	8	77.23623668603244
11220	9	23.608366518310298
11221	1	131.67390120967744
11221	2	114.95802488306111
11221	3	146.77464406550277
11221	4	136.5655395266353
11221	5	82.46275582388097
11221	6	79.43821199003018
11221	7	96.96465425531915
11221	8	68.8896394946967
11221	9	21.784887457981284
11222	1	164.53821812736828
11222	2	189.65837750036502
11222	3	191.99808245818747
11222	4	92.07202698999862
11222	5	64.76439329805997
11222	6	89.67106952146231
11222	7	109.8879512635379
11222	8	63.011561274020885
11222	9	24.906485711599927
11223	1	162.92276216305063
11223	2	118.97832325268818
11223	3	178.69008519473084
11223	4	109.94101350521792
11223	5	111.85472074990184
11223	6	113.84504442925494
11223	7	154.33330161476357
11223	8	124.3677661323469
11223	9	24.922779345878137
11224	1	109.77485648148148
11224	2	159.73286799620135
11224	3	120.79037287287288
11224	4	126.16383967629046
11224	5	102.72139912954428
11224	6	81.99344384707288
11224	7	91.209559352518
11224	8	59.742331402257875
11224	9	29.645508056758057
11225	1	100.0540170940171
11225	2	132.94079243765086
11225	3	197.91886781735565
11225	4	168.62337662999187
11225	5	95.39694183892074
11225	6	67.95389943489334
11225	7	112.77857204649906
11225	8	77.9748780312194
11225	9	25.51529144670689
11226	1	115.66098676412486
11226	2	126.75153023942785
11226	3	195.18265235658723
11226	4	168.71710668832927
11226	5	92.87085066349772
11226	6	67.75542603645425
11226	7	105.61797827153678
11226	8	93.06101699848644
11226	9	32.88799899239718
11228	1	105.85788215236194
11228	2	147.1280550682261
11228	3	149.9165127294257
11228	4	109.8465733464309
11228	5	77.28373263888889
11228	6	78.15346457101359
11228	7	122.91363624645528
11228	8	147.04379648354117
11228	9	24.37412291052114
11229	1	150.336608544686
11229	2	159.31857301587303
11229	3	153.96307741659538
11229	4	145.7890960976158
11229	5	145.37796571250223
11229	6	115.00604317961754
11229	7	166.72743592208127
11229	8	125.03893881423417
11229	9	34.31942193529237
11230	1	129.24736471022518
11230	2	137.8047558859975
11230	3	170.69898486267167
11230	4	135.09424913902484
11230	5	129.99920709898143
11230	6	127.35306187871302
11230	7	205.75797544558208
11230	8	135.96392390788225
11230	9	40.811389098532494
11231	1	150.74651997976733
11231	2	154.14974125514405
11231	3	149.31004913407278
11231	4	153.21233146815882
11231	5	140.2431941309255
11231	6	124.54175958644157
11231	7	101.50892433751743
11231	8	97.98739241939782
11231	9	38.1697147887324
11232	1	114.10311644978312
11232	2	97.86031677350427
11232	3	143.4541876021242
11232	4	139.30229714153987
11232	5	108.00567847000355
11232	6	86.18301061097594
11232	7	103.89960510275165
11232	8	82.34695638020834
11232	9	22.57222353455818
11233	1	130.13147354092223
11233	2	143.60349694189603
11233	3	240.9437049034553
11233	4	185.25192027902344
11233	5	110.6717459400475
11233	6	87.67303524904216
11233	7	131.0163922260361
11233	8	87.76945875686411
11233	9	30.869267434785915
11234	1	290.3950255255255
11234	2	218.93548530361755
11234	3	199.88300594439977
11234	4	83.82923205959285
11234	5	88.25187407641968
11234	6	120.10896763443806
11234	7	160.69975091074681
11234	8	147.4225777504969
11234	9	26.144964325297867
11235	1	149.72876640596908
11235	2	168.43236870220423
11235	3	151.68850688993547
11235	4	158.21780833879066
11235	5	85.93546400249488
11235	6	106.90116974293373
11235	7	157.64702612747547
11235	8	107.27948484848486
11235	9	30.46502136752137
11236	1	124.54119744140276
11236	2	181.9058282060562
11236	3	170.74117428800642
11236	4	161.7628821656051
11236	5	131.82312094270392
11236	6	100.2120958163661
11236	7	92.8954295727953
11236	8	113.83082241961812
11236	9	23.07117661400429
11237	1	170.96205686715385
11237	2	213.23819271194273
11237	3	214.22641970000956
11237	4	97.77863942826322
11237	5	80.0491082392553
11237	6	81.06808332017475
11237	7	81.28313838825171
11237	8	53.31798274144398
11237	9	25.880865103635745
11238	1	146.46002913111295
11238	2	110.85034914529916
11238	3	158.66970726079745
11238	4	126.736245060437
11238	5	83.58735538194445
11238	6	84.77054599370612
11238	7	94.42871066345961
11238	8	79.26373586263624
11238	9	27.95916223109337
11239	1	116.09203142536477
11239	2	101.67803009259259
11239	3	139.4701846205962
11239	4	123.64297032828284
11239	5	110.93585304659499
11239	6	94.51405267817618
11239	7	161.13964743589744
11239	8	103.8117962962963
11239	9	37.099783625731
11241	2	69.5425
11241	3	11.950173611111111
11241	4	1.2361111111111112
11241	5	65.62916666666668
11241	6	73.03833333333333
11241	7	23.528055555555557
11241	8	47.719166666666666
11242	1	21.766666666666666
11242	2	24.95
11242	3	2275.825833333334
11242	6	190.50447916666667
11249	1	153.2881222018722
11249	2	170.39491543209874
11249	3	120.26460138387486
11249	4	100.09136957193633
11249	5	49.41125374625375
11249	6	58.24391743827161
11249	7	76.3889978144388
11249	8	53.086528791565286
11249	9	16.34947826372472
11251	2	1114.4695833333335
11251	3	1.0716666666666668
11251	4	1.27125
11251	5	2.5556944444444447
11251	9	120.85583333333334
11354	1	173.64693756023684
11354	2	182.30675349623485
11354	3	179.5045510620915
11354	4	172.60046055169752
11354	5	116.63918079726312
11354	6	187.84174687890138
11354	7	153.66909530478858
11354	8	142.20250930232558
11354	9	37.72714996538595
11355	1	184.64127367268745
11355	2	177.57986619628784
11355	3	214.79568231162196
11355	4	191.9631340687736
11355	5	225.36587426532327
11355	6	134.81689483204133
11355	7	137.77613046559807
11355	8	123.97894448822346
11355	9	26.35180747126437
11356	1	88.7354377921611
11356	2	145.78527561776397
11356	3	109.54033186837954
11356	4	107.98928699119912
11356	5	81.05157393292683
11356	6	186.40960650705955
11356	7	123.27265076280945
11356	8	173.126638511815
11356	9	45.83810241472476
11357	1	191.9440646853147
11357	2	208.03103947639661
11357	3	243.89629997895622
11357	4	179.20780132850243
11357	5	131.97499023105675
11357	6	138.74337887561828
11357	7	101.53216360245138
11357	8	166.8395629789272
11357	9	32.57163522763451
11358	1	175.52038929813793
11358	2	186.1546885064412
11358	3	230.0755544830545
11358	4	180.88859579504316
11358	5	117.49417751084418
11358	6	137.69750362634176
11358	7	160.77108582527117
11358	8	162.7718580577897
11358	9	38.57117897727273
11359	1	0.029583333333333336
11359	2	3622.8547222222223
11359	4	1.4238071895424838
11359	5	81.87233333333333
11359	6	20.792499999999997
11359	7	0.5858333333333333
11359	8	51.82675925925926
11359	9	15.499722222222221
11360	1	250.4117312661499
11360	2	189.2178635620915
11360	3	284.8182384259259
11360	4	326.5672194809942
11360	5	170.7283517795139
11360	6	181.54260885885887
11360	7	120.02072374131944
11360	8	142.79781999324553
11360	9	40.05505835667601
11361	1	209.3666154371585
11361	2	194.8240913881361
11361	3	210.79234505862647
11361	4	148.75670356703566
11361	5	96.49799047235642
11361	6	162.29446027068326
11361	7	199.2779324301295
11361	8	165.83447257383966
11361	9	39.7242672547199
11362	1	234.0845427963849
11362	2	233.0347026143791
11362	3	211.85133333333332
11362	4	105.43889999999999
11362	5	163.68769822006473
11362	6	243.7238770456503
11362	7	220.16221590909092
11362	8	203.92577390180878
11362	9	53.75007142857143
11363	1	139.4327494855967
11363	2	346.5840998931624
11363	3	580.6186538461538
11363	4	100.30761458333333
11363	5	180.6033923611111
11363	6	271.7664497716895
11363	7	197.9003304947283
11363	8	242.7034049554781
11363	9	61.048807870370375
11364	1	228.3761825782093
11364	2	169.32479086845467
11364	3	229.29202435312024
11364	4	163.7045885942761
11364	5	159.2662944908697
11364	6	160.35215811965813
11364	7	153.82849383738042
11364	8	177.98377390180877
11364	9	36.51446954972465
11365	1	182.8209972022382
11365	2	100.98672611111111
11365	3	187.30914710485135
11365	4	107.7141222002635
11365	5	92.28620036273387
11365	6	94.32937736949548
11365	7	92.35552679573514
11365	8	133.99124942369755
11365	9	21.2270254459172
11366	1	147.7058327950043
11366	2	70.5087037037037
11366	3	87.80133323901151
11366	4	35.42059060228453
11366	5	90.55638888888889
11366	6	39.851129309473265
11366	7	39.04312624750499
11366	8	64.78184123503203
11366	9	12.4885706049317
11367	1	206.68189357567445
11367	2	181.92051020408164
11367	3	163.849859948861
11367	4	140.0551310116086
11367	5	89.78691468253969
11367	6	102.65438442211055
11367	7	156.7079241861288
11367	8	175.1540703405018
11367	9	42.546191438640136
11368	1	149.5361921708185
11368	2	152.5952814716312
11368	3	191.1561208856156
11368	4	63.82989888661668
11368	5	61.985576910998056
11368	6	61.63374429888404
11368	7	89.6136768938226
11368	8	61.340038813099994
11368	9	10.621360090061787
11369	1	166.88256425824733
11369	2	219.18434531382528
11369	3	218.65247587230886
11369	4	194.70980082172207
11369	5	99.52054469273743
11369	6	98.88673005490956
11369	7	117.62558807250588
11369	8	86.27860503802282
11369	9	19.482725717685557
11370	1	128.16854468599035
11370	2	169.3973659305994
11370	3	235.25497327707458
11370	4	48.783559454191035
11370	5	85.41598546590602
11370	6	113.2680598883112
11370	7	82.20526504819057
11370	8	107.7994299201162
11370	9	15.643941006875139
11371	1	61.61400000000001
11371	2	12.16986111111111
11371	3	0.043333333333333335
11371	4	171.44500000000002
11371	6	271.2396527777778
11371	8	237.35569444444445
11372	1	125.710353200883
11372	2	128.88440012662235
11372	3	114.63974874821173
11372	4	116.02090366088632
11372	5	58.4595304557008
11372	6	93.39050222806632
11372	7	130.38830933310612
11372	8	87.50116158113731
11372	9	16.854700285442437
11373	1	133.33904739032982
11373	2	113.88123220598071
11373	3	173.7651667888563
11373	4	135.75353525776092
11373	5	63.92083016390473
11373	6	166.55270060700275
11373	7	101.81078683537302
11373	8	96.4717875387703
11373	9	17.00824348510882
11374	1	189.4998344177511
11374	2	161.83683324812546
11374	3	162.87724144695542
11374	4	93.60726268591426
11374	5	82.67494612068965
11374	6	84.71413667188315
11374	7	101.39818460490463
11374	8	120.5466762672811
11374	9	38.09877787146337
11375	1	183.89662981543418
11375	2	136.52732755298652
11375	3	156.46242717195156
11375	4	139.36356889204546
11375	5	102.17212363720715
11375	6	127.69339108679387
11375	7	143.4255634787472
11375	8	135.7885312941877
11375	9	29.201809600862997
11377	1	125.1923590729094
11377	2	133.71888963963963
11377	3	159.28635939705586
11377	4	100.83399721448468
11377	5	75.13803566214047
11377	6	83.24373372973612
11377	7	92.36546907898695
11377	8	81.94531564556716
11377	9	19.856785915592194
11378	1	115.3813867123735
11378	2	133.06681325515282
11378	3	115.53890765268581
11378	4	124.8778841041999
11378	5	121.99488053613054
11378	6	103.86934352701326
11378	7	113.42133099866591
11378	8	132.32477627955944
11378	9	20.858120167881598
11379	1	145.16044276787076
11379	2	188.60273944728377
11379	3	153.236621024735
11379	4	100.73117210289048
11379	5	89.92895188221007
11379	6	123.89149340277778
11379	7	109.77337032784793
11379	8	142.12075250836122
11379	9	27.721821263227515
11385	1	122.35328758397034
11385	2	105.68141523889122
11385	3	123.39801245210728
11385	4	99.5743794968968
11385	5	79.60326031315869
11385	6	91.00478061473127
11385	7	87.51310537695056
11385	8	89.17733470324157
11385	9	24.224068239768357
11411	1	103.30212995337996
11411	2	229.9492771216098
11411	3	140.38780974426808
11411	4	62.233749257278674
11411	5	103.59431543903453
11411	6	90.93589605734766
11411	7	107.25059333333334
11411	8	165.0420518170753
11411	9	36.49059237912264
11412	1	155.4635341726619
11412	2	167.29732318271118
11412	3	265.7854576603035
11412	4	158.94659490740742
11412	5	151.07572133412276
11412	6	148.8920786578658
11412	7	132.42998635783118
11412	8	141.01632211985856
11412	9	37.36140912435614
11413	1	200.34814638447972
11413	2	190.4526376099857
11413	3	130.34572836928785
11413	4	112.53527048914805
11413	5	117.30837444209537
11413	6	149.75536828324226
11413	7	109.34183637528018
11413	8	120.23083509560314
11413	9	37.55508723008723
11414	1	151.04396865379232
11414	2	232.1445349258053
11414	3	123.85195997807018
11414	4	102.31628895663957
11414	5	169.25168255784388
11414	6	93.44079816595442
11414	7	94.02891083026154
11414	8	118.11769981060607
11414	9	27.777044494158588
11415	1	105.2542674291939
11415	2	138.1476478953356
11415	3	171.78898740310078
11415	4	115.18159053497942
11415	5	116.63299000644746
11415	6	147.301311060491
11415	7	192.4865023011177
11415	8	141.63317239404356
11415	9	32.354959523809526
11416	1	141.96728213507623
11416	2	136.98805404589373
11416	3	105.26109602056785
11416	4	118.76867019400353
11416	5	69.79422695232796
11416	6	122.1687018665491
11416	7	74.72013853815938
11416	8	107.1515781590414
11416	9	17.916747299382717
11417	1	146.30758429672449
11417	2	183.1128746258144
11417	3	205.10524088129878
11417	4	166.6021245791246
11417	5	123.35221715755026
11417	6	135.48020146226918
11417	7	94.45169323671497
11417	8	86.92326648841355
11417	9	15.00418943994602
11418	1	189.75287187039763
11418	2	154.51148835716907
11418	3	162.94147439105774
11418	4	191.28663483796296
11418	5	148.25201692329034
11418	6	133.19093647316538
11418	7	100.43221124971124
11418	8	118.23532082464675
11418	9	24.53061282932417
11419	1	141.1428971606242
11419	2	151.76635281385282
11419	3	122.96583829831714
11419	4	121.85549545587804
11419	5	73.86358267316676
11419	6	106.45974046910432
11419	7	106.76886184561967
11419	8	83.28664888670059
11419	9	11.351769979876384
11420	1	177.65490652346858
11420	2	230.75348798397863
11420	3	218.72177791771622
11420	4	169.34970197300103
11420	5	123.1321951716114
11420	6	109.4538362835004
11420	7	92.46266811056105
11420	8	99.60340000534445
11420	9	17.449895090044173
11421	1	98.39361552567239
11421	2	157.83017719629106
11421	3	139.73032326185836
11421	4	181.2523502415459
11421	5	138.0884634465974
11421	6	72.45108931240658
11421	7	84.43402535328346
11421	8	87.70275798525799
11421	9	12.893333110218654
11422	1	174.15269001610307
11422	2	160.1810297880117
11422	3	167.55888428991906
11422	4	209.06211006781427
11422	5	154.1196351693574
11422	6	123.53481558900037
11422	7	113.18875773651635
11422	8	134.52789569031276
11422	9	28.18829562353941
11423	1	165.13725494123932
11423	2	194.92610761265044
11423	3	222.1070883233533
11423	4	158.7793921095008
11423	5	129.62792159591743
11423	6	137.90464338781575
11423	7	114.33791405924072
11423	8	114.01022901723923
11423	9	27.395633270321362
11426	1	211.07954629629631
11426	2	225.30582446808512
11426	3	242.3082725262576
11426	4	153.76370134465677
11426	5	172.9537481962482
11426	6	187.88904293674204
11426	7	147.3395781653747
11426	8	201.16899214181288
11426	9	38.54904228855722
11427	1	144.04582421227198
11427	2	264.82434995446266
11427	3	158.8058187772926
11427	4	71.95494352236054
11427	5	178.08970473251028
11427	6	262.27356137387386
11427	7	183.15967022792026
11427	8	158.57078540507112
11427	9	46.441567745803354
11428	1	209.69496216646755
11428	2	174.6460240655402
11428	3	219.9612386831276
11428	4	136.3478839869281
11428	5	202.37513093901984
11428	6	191.62298987411057
11428	7	116.5842893289329
11428	8	203.12683049606443
11428	9	32.83645277777778
11429	1	187.3075607638889
11429	2	188.96714996246249
11429	3	121.11048664944013
11429	4	144.65042011019284
11429	5	78.02741161616161
11429	6	115.41077881180672
11429	7	116.00730007370554
11429	8	130.46344866576212
11429	9	20.16284155015943
11430	1	695.3250100401606
11430	2	894.0300393201421
11430	3	645.2259600862999
11430	4	112.83195707070708
11430	5	109.0137091503268
11430	6	175.21710905349795
11430	7	204.12622895622894
11430	8	353.6666534391535
11430	9	96.46407407407406
11432	1	128.07061028719397
11432	2	195.14180640763462
11432	3	182.4889041005291
11432	4	231.53254041248607
11432	5	123.94244786048185
11432	6	120.55305028546334
11432	7	107.40209413798523
11432	8	127.90761355105104
11432	9	24.655088052150223
11433	1	153.1047208994709
11433	2	153.19011258767074
11433	3	194.9373093115404
11433	4	163.20991087691908
11433	5	83.77706704138156
11433	6	126.68442605497484
11433	7	124.18833131067962
11433	8	98.77141524736415
11433	9	26.289078079588645
11434	1	184.15975286195288
11434	2	194.71848150528422
11434	3	190.04441656710475
11434	4	162.34372815694033
11434	5	112.60776430795019
11434	6	138.84075888734995
11434	7	132.9805048571226
11434	8	130.34442757660167
11434	9	41.47604063741161
11435	1	138.4559143254872
11435	2	147.1174484711985
11435	3	175.76154290765675
11435	4	106.89070904104742
11435	5	117.78232049134563
11435	6	116.09441432152677
11435	7	113.59852817670279
11435	8	99.78301930806775
11435	9	22.407107053040694
11436	1	138.29134051597774
11436	2	178.91472222222225
11436	3	236.51853174603175
11436	4	144.70485221674878
11436	5	166.87022961203485
11436	6	115.35551587301588
11436	7	135.159771216098
11436	8	101.9045501340156
11436	9	21.505055555555554
11691	1	182.28458465294273
11691	2	145.9595412986208
11691	3	324.0373646464647
11691	4	234.66851180891038
11691	5	200.75321158114636
11691	6	128.88464961093015
11691	7	149.23246533795495
11691	8	138.90441600470726
11691	9	27.95898245176314
11692	1	112.95370043572984
11692	2	140.91379349046017
11692	3	221.8504264995084
11692	4	191.69848017621146
11692	5	272.14551898293274
11692	6	258.724979445619
11692	7	204.8411621687333
11692	8	138.44013735420504
11692	9	48.24784369114878
11693	1	105.53945682944091
11693	2	239.43145732689214
11693	3	267.65946268237934
11693	4	206.80716696535245
11693	5	77.06946051423324
11693	6	110.36161507936508
11693	7	72.57003025793651
11693	8	50.3355364861429
11693	9	15.728387198986058
11694	1	174.10212750716332
11694	2	202.38891710758378
11694	3	192.62971980676332
11694	4	137.9125451388889
11694	5	84.10492212301588
11694	6	60.362767819035426
11694	7	75.27731203425648
11694	8	70.22177452177452
11694	9	19.05925377229081
11695	1	11.330694444444445
11695	4	185.52522569444446
11695	5	166.39546296296297
11695	6	12.893888888888888
11695	7	3.366990740740741
11695	8	23.046944444444446
11695	9	16.374722222222225
11697	1	390.09488888888893
11697	2	0.5083333333333334
11697	3	16.24361111111111
11697	4	133.10132407407406
11697	5	163.49410818713451
11697	6	129.88396241830065
11697	7	84.52225890985325
11697	8	108.7526736111111
11697	9	25.85733660130719
12345	1	2.2509259259259258
12345	2	18.609055555555557
12345	3	5.338888888888889
12345	5	0.6030555555555556
12345	6	143.56162037037038
12345	7	144.79296296296295
12345	8	0.6279861111111111
12345	9	1.027388888888889
